1425696356.897755,0
1425696356.910076,0
1425696356.923269,0
1425696356.935311,0
1425696356.947365,0
1425696356.962925,0
1425696356.979456,0
1425696356.995074,0
1425696357.011423,0
1425696357.027006,0
1425696357.044614,0
1425696357.059861,0
1425696357.074407,0
1425696357.088770,0
1425696357.102294,0
1425696357.115687,0
1425696357.130428,0
1425696357.146643,0
1425696357.162146,0
1425696357.178256,0
1425696357.194441,0
1425696357.209506,0
1425696357.224070,0
1425696357.239568,0
1425696357.254587,0
1425696357.266746,0
1425696357.278833,0
1425696357.291060,0
1425696357.304170,0
1425696357.319776,0
1425696357.335319,0
1425696357.351846,0
1425696357.367364,0
1425696357.382883,0
1425696357.399352,0
1425696357.414925,0
1425696357.430481,0
1425696357.446886,0
1425696357.462582,0
1425696357.478075,0
1425696357.494973,0
1425696357.509662,0
1425696357.524547,0
1425696357.539367,0
1425696357.554328,0
1425696357.570574,0
1425696357.586462,0
1425696357.602139,0
1425696357.618669,0
1425696357.634956,0
1425696357.650602,0
1425696357.665757,0
1425696357.682567,0
1425696357.697899,0
1425696357.714553,0
1425696357.730117,0
1425696357.746209,0
1425696357.762281,0
1425696357.778798,0
1425696357.795289,0
1425696357.811309,0
1425696357.826884,0
1425696357.843427,0
1425696357.859037,0
1425696357.875348,0
1425696357.891269,0
1425696357.907772,0
1425696357.923413,0
1425696357.939979,0
1425696357.955324,0
1425696357.971896,0
1425696357.987341,0
1425696358.003007,0
1425696358.019548,0
1425696358.035102,0
1425696358.050669,0
1425696358.067874,0
1425696358.083389,0
1425696358.099048,0
1425696358.114750,0
1425696358.130446,0
1425696358.147068,0
1425696358.163218,0
1425696358.178909,0
1425696358.194504,0
1425696358.210922,0
1425696358.226423,0
1425696358.242752,0
1425696358.258651,0
1425696358.274206,0
1425696358.286527,0
1425696358.298473,0
1425696358.311656,0
1425696358.323730,0
1425696358.335737,0
1425696358.347894,0
1425696358.359956,0
1425696358.373269,0
1425696358.385653,0
1425696358.398429,0
1425696358.411309,0
1425696358.423382,0
1425696358.435500,0
1425696358.448613,0
1425696358.463865,0
1425696358.479287,0
1425696358.494795,0
1425696358.511347,0
1425696358.526883,0
1425696358.543311,0
1425696358.557756,0
1425696358.573116,0
1425696358.587244,0
1425696358.602409,0
1425696358.616822,0
1425696358.631832,0
1425696358.646326,0
1425696358.662092,0
1425696358.676239,0
1425696358.691342,0
1425696358.705470,0
1425696358.720755,0
1425696358.735829,0
1425696358.750925,0
1425696358.765253,0
1425696358.780353,0
1425696358.794675,0
1425696358.809041,0
1425696358.824449,0
1425696358.838664,0
1425696358.853012,0
1425696358.868240,0
1425696358.883472,0
1425696358.898470,0
1425696358.912745,0
1425696358.927274,0
1425696358.942570,0
1425696358.956896,0
1425696358.972179,0
1425696358.986502,0
1425696359.001268,0
1425696359.016187,0
1425696359.030550,0
1425696359.045329,0
1425696359.060521,0
1425696359.074600,0
1425696359.088989,0
1425696359.103923,0
1425696359.118095,0
1425696359.132497,0
1425696359.147530,0
1425696359.161842,0
1425696359.176277,0
1425696359.191170,0
1425696359.206075,0
1425696359.220312,0
1425696359.235494,0
1425696359.250555,0
1425696359.265007,0
1425696359.279963,0
1425696359.295092,0
1425696359.309691,0
1425696359.325149,0
1425696359.338366,0
1425696359.350518,0
1425696359.363230,0
1425696359.375278,0
1425696359.390652,0
1425696359.406153,0
1425696359.422299,0
1425696359.438446,0
1425696359.454581,0
1425696359.470076,0
1425696359.486163,0
1425696359.502146,0
1425696359.518244,0
1425696359.534776,0
1425696359.549072,0
1425696359.563699,0
1425696359.579028,0
1425696359.593343,0
1425696359.608296,0
1425696359.623445,0
1425696359.637575,0
1425696359.651853,0
1425696359.666124,0
1425696359.681015,0
1425696359.696148,0
1425696359.710528,0
1425696359.724588,0
1425696359.739068,0
1425696359.754528,0
1425696359.768997,0
1425696359.784386,0
1425696359.798762,0
1425696359.814165,0
1425696359.830665,0
1425696359.845228,0
1425696359.860241,0
1425696359.874718,0
1425696359.889142,0
1425696359.903147,0
1425696359.917442,0
1425696359.931626,0
1425696359.946798,0
1425696359.961930,0
1425696359.976208,0
1425696359.990544,0
1425696360.005379,0
1425696360.020466,0
1425696360.034668,0
1425696360.049940,0
1425696360.064200,0
1425696360.078511,0
1425696360.093357,0
1425696360.108448,0
1425696360.122861,0
1425696360.138068,0
1425696360.152264,0
1425696360.166550,0
1425696360.181587,0
1425696360.195709,0
1425696360.210163,0
1425696360.225187,0
1425696360.239680,0
1425696360.254009,0
1425696360.269114,0
1425696360.283136,0
1425696360.298129,0
1425696360.312138,0
1425696360.327213,0
1425696360.341750,0
1425696360.355094,0
1425696360.367179,0
1425696360.379274,0
1425696360.391325,0
1425696360.403576,0
1425696360.417813,0
1425696360.431010,0
1425696360.444803,0
1425696360.458136,0
1425696360.471972,0
1425696360.485166,0
1425696360.499082,0
1425696360.512367,0
1425696360.525431,0
1425696360.539636,0
1425696360.552805,0
1425696360.565752,0
1425696360.578928,0
1425696360.593005,0
1425696360.606261,0
1425696360.619528,0
1425696360.633413,0
1425696360.647598,0
1425696360.660946,0
1425696360.674239,0
1425696360.688011,0
1425696360.701225,0
1425696360.714419,0
1425696360.727567,0
1425696360.741987,0
1425696360.755079,0
1425696360.768230,0
1425696360.782112,0
1425696360.795554,0
1425696360.809776,0
1425696360.822998,0
1425696360.838562,0
1425696360.855261,0
1425696360.869343,0
1425696360.884649,0
1425696360.899121,0
1425696360.914173,0
1425696360.928574,0
1425696360.942712,0
1425696360.957258,0
1425696360.972244,0
1425696360.986615,0
1425696361.000899,0
1425696361.016209,0
1425696361.030587,0
1425696361.046993,0
1425696361.062491,0
1425696361.079145,0
1425696361.094727,0
1425696361.109581,0
1425696361.125274,0
1425696361.140220,0
1425696361.155820,0
1425696361.170579,0
1425696361.185213,0
1425696361.200714,0
1425696361.215379,0
1425696361.230636,0
1425696361.245318,0
1425696361.260071,0
1425696361.275513,0
1425696361.290784,0
1425696361.305564,0
1425696361.320112,0
1425696361.334578,0
1425696361.350076,0
1425696361.364803,0
1425696361.380760,0
1425696361.394575,0
1425696361.407612,0
1425696361.419711,0
1425696361.431825,0
1425696361.443835,0
1425696361.459273,0
1425696361.475771,0
1425696361.491339,0
1425696361.507313,0
1425696361.522786,0
1425696361.538808,0
1425696361.554368,0
1425696361.569728,0
1425696361.586213,0
1425696361.602587,0
1425696361.618076,0
1425696361.634497,0
1425696361.648767,0
1425696361.663126,0
1425696361.677252,0
1425696361.692211,0
1425696361.706537,0
1425696361.720578,0
1425696361.735072,0
1425696361.750133,0
1425696361.764542,0
1425696361.778651,0
1425696361.793724,0
1425696361.808091,0
1425696361.822535,0
1425696361.837186,0
1425696361.851680,0
1425696361.866414,0
1425696361.881269,0
1425696361.896326,0
1425696361.910701,0
1425696361.925083,0
1425696361.940245,0
1425696361.955248,0
1425696361.970835,0
1425696361.985256,0
1425696361.999695,0
1425696362.014616,0
1425696362.028970,0
1425696362.044350,0
1425696362.058654,0
1425696362.074910,0
1425696362.090847,0
1425696362.105622,0
1425696362.118429,0
1425696362.130467,0
1425696362.142584,0
1425696362.154473,0
1425696362.167741,0
1425696362.183610,0
1425696362.200118,0
1425696362.215836,0
1425696362.232134,0
1425696362.246195,0
1425696362.259843,0
1425696362.274129,0
1425696362.287448,0
1425696362.300944,0
1425696362.314936,0
1425696362.330925,0
1425696362.346380,0
1425696362.362474,0
1425696362.378133,0
1425696362.394211,0
1425696362.410292,0
1425696362.424523,0
1425696362.438580,0
1425696362.452394,0
1425696362.465459,0
1425696362.478354,0
1425696362.490554,0
1425696362.503255,0
1425696362.515385,0
1425696362.527507,0
1425696362.543641,0
1425696362.559081,0
1425696362.575087,0
1425696362.591201,0
1425696362.606820,0
1425696362.623129,0
1425696362.639393,0
1425696362.654829,0
1425696362.669858,0
1425696362.683998,0
1425696362.698812,0
1425696362.712916,0
1425696362.727833,0
1425696362.741852,0
1425696362.756713,0
1425696362.770692,0
1425696362.784873,0
1425696362.800108,0
1425696362.814858,0
1425696362.828790,0
1425696362.842761,0
1425696362.857411,0
1425696362.872880,0
1425696362.886996,0
1425696362.901035,0
1425696362.915671,0
1425696362.929793,0
1425696362.944615,0
1425696362.959400,0
1425696362.973276,0
1425696362.988498,0
1425696363.002665,0
1425696363.016982,0
1425696363.031865,0
1425696363.045992,0
1425696363.060778,0
1425696363.075034,0
1425696363.089115,0
1425696363.102984,0
1425696363.116937,0
1425696363.130825,0
1425696363.145425,0
1425696363.160249,0
1425696363.174264,0
1425696363.189257,0
1425696363.203494,0
1425696363.218332,0
1425696363.232273,0
1425696363.246980,0
1425696363.261310,0
1425696363.276228,0
1425696363.291489,0
1425696363.306139,0
1425696363.324862,0
1425696363.343632,0
1425696363.355898,0
1425696363.368123,0
1425696363.380477,0
1425696363.393580,0
1425696363.406062,0
1425696363.418861,0
1425696363.430922,0
1425696363.444086,0
1425696363.456508,0
1425696363.468798,0
1425696363.481019,0
1425696363.493898,0
1425696363.506088,0
1425696363.518250,0
1425696363.530406,0
1425696363.543484,0
1425696363.555699,0
1425696363.567815,0
1425696363.579888,0
1425696363.592872,0
1425696363.605049,0
1425696363.617143,0
1425696363.629157,0
1425696363.641171,0
1425696363.653949,0
1425696363.665996,0
1425696363.678895,0
1425696363.690979,0
1425696363.703069,0
1425696363.715144,0
1425696363.728440,0
1425696363.740623,0
1425696363.752704,0
1425696363.764969,0
1425696363.777072,0
1425696363.789874,0
1425696363.801898,0
1425696363.814162,0
1425696363.826884,0
1425696363.839321,0
1425696363.851631,0
1425696363.863996,0
1425696363.877071,0
1425696363.889669,0
1425696363.901860,0
1425696363.915203,0
1425696363.927459,0
1425696363.939727,0
1425696363.952034,0
1425696363.964344,0
1425696363.980144,0
1425696363.996272,0
1425696364.013540,0
1425696364.029460,0
1425696364.045281,0
1425696364.062388,0
1425696364.078940,0
1425696364.094742,0
1425696364.110591,0
1425696364.125390,0
1425696364.141093,0
1425696364.155686,0
1425696364.170366,0
1425696364.185659,0
1425696364.200571,0
1425696364.216225,0
1425696364.230932,0
1425696364.245579,0
1425696364.261104,0
1425696364.275694,0
1425696364.290198,0
1425696364.305501,0
1425696364.319830,0
1425696364.335184,0
1425696364.349642,0
1425696364.364750,0
1425696364.378780,0
1425696364.393141,0
1425696364.408201,0
1425696364.422553,0
1425696364.436609,0
1425696364.451854,0
1425696364.466565,0
1425696364.482227,0
1425696364.494709,0
1425696364.506909,0
1425696364.523257,0
1425696364.538794,0
1425696364.555293,0
1425696364.570793,0
1425696364.587263,0
1425696364.602893,0
1425696364.618265,0
1425696364.633354,0
1425696364.648716,0
1425696364.663187,0
1425696364.677799,0
1425696364.692156,0
1425696364.706421,0
1425696364.721743,0
1425696364.736125,0
1425696364.750578,0
1425696364.765586,0
1425696364.779880,0
1425696364.795413,0
1425696364.809901,0
1425696364.825265,0
1425696364.840398,0
1425696364.854710,0
1425696364.869038,0
1425696364.883143,0
1425696364.899845,0
1425696364.914478,0
1425696364.929924,0
1425696364.944259,0
1425696364.958688,0
1425696364.973570,0
1425696364.987787,0
1425696365.003206,0
1425696365.018164,0
1425696365.032678,0
1425696365.047800,0
1425696365.062100,0
1425696365.077253,0
1425696365.091572,0
1425696365.105773,0
1425696365.121251,0
1425696365.135774,0
1425696365.150067,0
1425696365.165262,0
1425696365.179558,0
1425696365.193923,0
1425696365.209170,0
1425696365.223558,0
1425696365.237811,0
1425696365.252873,0
1425696365.267073,0
1425696365.282301,0
1425696365.296638,0
1425696365.311910,0
1425696365.326233,0
1425696365.340589,0
1425696365.354794,0
1425696365.370284,0
1425696365.384672,0
1425696365.399761,0
1425696365.414161,0
1425696365.428776,0
1425696365.443091,0
1425696365.457422,0
1425696365.471625,0
1425696365.486087,0
1425696365.501857,0
1425696365.516517,0
1425696365.531126,0
1425696365.543339,0
1425696365.555447,0
1425696365.572060,0
1425696365.587438,0
1425696365.603146,0
1425696365.619617,0
1425696365.635252,0
1425696365.651631,0
1425696365.667178,0
1425696365.683587,0
1425696365.698424,0
1425696365.713895,0
1425696365.729411,0
1425696365.745361,0
1425696365.761135,0
1425696365.776620,0
1425696365.791703,0
1425696365.806749,0
1425696365.822789,0
1425696365.837729,0
1425696365.853403,0
1425696365.869096,0
1425696365.884242,0
1425696365.900315,0
1425696365.917271,0
1425696365.933373,0
1425696365.949177,0
1425696365.964735,0
1425696365.979984,0
1425696365.996165,0
1425696366.011786,0
1425696366.027792,0
1425696366.044259,0
1425696366.060394,0
1425696366.075892,0
1425696366.090937,0
1425696366.107011,0
1425696366.122067,0
1425696366.138109,0
1425696366.154209,0
1425696366.169275,0
1425696366.185402,0
1425696366.201102,0
1425696366.217858,0
1425696366.233443,0
1425696366.249553,0
1425696366.265838,0
1425696366.281428,0
1425696366.297478,0
1425696366.313897,0
1425696366.329955,0
1425696366.345918,0
1425696366.361436,0
1425696366.377455,0
1425696366.393010,0
1425696366.409147,0
1425696366.424567,0
1425696366.439768,0
1425696366.455289,0
1425696366.470909,0
1425696366.486583,0
1425696366.502283,0
1425696366.518775,0
1425696366.534999,0
1425696366.550858,0
1425696366.563213,0
1425696366.576295,0
1425696366.588374,0
1425696366.601453,0
1425696366.613237,0
1425696366.625345,0
1425696366.637442,0
1425696366.652934,0
1425696366.669134,0
1425696366.684613,0
1425696366.700678,0
1425696366.716053,0
1425696366.731614,0
1425696366.756508,0
1425696366.772102,0
1425696366.788095,0
1425696366.804333,0
1425696366.820105,0
1425696366.835664,0
1425696366.852220,0
1425696366.867751,0
1425696366.883405,0
1425696366.898771,0
1425696366.913594,0
1425696366.930878,0
1425696366.946554,0
1425696366.961240,0
1425696366.976729,0
1425696366.991547,0
1425696367.007198,0
1425696367.021544,0
1425696367.037118,0
1425696367.052858,0
1425696367.068787,0
1425696367.083519,0
1425696367.098465,0
1425696367.113021,0
1425696367.129057,0
1425696367.144585,0
1425696367.159288,0
1425696367.173901,0
1425696367.189148,0
1425696367.203852,0
1425696367.218467,0
1425696367.233505,0
1425696367.249049,0
1425696367.263570,0
1425696367.279113,0
1425696367.293960,0
1425696367.309627,0
1425696367.324636,0
1425696367.340161,0
1425696367.354641,0
1425696367.370036,0
1425696367.384542,0
1425696367.400117,0
1425696367.414599,0
1425696367.430478,0
1425696367.445759,0
1425696367.460521,0
1425696367.475228,0
1425696367.490012,0
1425696367.505487,0
1425696367.520156,0
1425696367.535531,0
1425696367.550223,0
1425696367.565088,0
1425696367.581416,0
1425696367.596385,0
1425696367.609719,0
1425696367.621427,0
1425696367.634598,0
1425696367.648570,0
1425696367.663795,0
1425696367.677844,0
1425696367.692889,0
1425696367.707484,0
1425696367.721399,0
1425696367.736256,0
1425696367.750421,0
1425696367.765317,0
1425696367.779456,0
1425696367.793309,0
1425696367.808478,0
1425696367.822498,0
1425696367.837402,0
1425696367.851333,0
1425696367.865390,0
1425696367.880336,0
1425696367.894435,0
1425696367.909295,0
1425696367.923334,0
1425696367.937356,0
1425696367.952786,0
1425696367.966919,0
1425696367.981071,0
1425696367.995465,0
1425696368.009469,0
1425696368.024434,0
1425696368.038692,0
1425696368.052721,0
1425696368.069346,0
1425696368.084559,0
1425696368.098542,0
1425696368.113345,0
1425696368.127468,0
1425696368.141305,0
1425696368.156571,0
1425696368.170548,0
1425696368.186901,0
1425696368.202189,0
1425696368.218431,0
1425696368.234886,0
1425696368.249532,0
1425696368.264102,0
1425696368.279814,0
1425696368.295243,0
1425696368.310094,0
1425696368.324595,0
1425696368.339353,0
1425696368.354628,0
1425696368.369346,0
1425696368.384180,0
1425696368.400040,0
1425696368.415181,0
1425696368.430548,0
1425696368.445334,0
1425696368.461280,0
1425696368.476092,0
1425696368.491673,0
1425696368.506553,0
1425696368.521335,0
1425696368.536174,0
1425696368.551649,0
1425696368.566483,0
1425696368.582002,0
1425696368.596732,0
1425696368.612324,0
1425696368.627464,0
1425696368.642641,0
1425696368.655829,0
1425696368.668023,0
1425696368.681050,0
1425696368.693094,0
1425696368.706185,0
1425696368.721797,0
1425696368.738519,0
1425696368.754146,0
1425696368.770441,0
1425696368.786829,0
1425696368.802407,0
1425696368.818039,0
1425696368.834525,0
1425696368.848616,0
1425696368.863373,0
1425696368.879159,0
1425696368.894816,0
1425696368.911082,0
1425696368.927131,0
1425696368.942768,0
1425696368.960770,0
1425696368.976368,0
1425696368.991886,0
1425696369.008329,0
1425696369.023888,0
1425696369.040570,0
1425696369.055983,0
1425696369.071698,0
1425696369.087520,0
1425696369.103963,0
1425696369.119491,0
1425696369.135690,0
1425696369.151206,0
1425696369.167765,0
1425696369.183286,0
1425696369.198856,0
1425696369.214226,0
1425696369.230354,0
1425696369.245781,0
1425696369.261022,0
1425696369.277148,0
1425696369.292600,0
1425696369.308014,0
1425696369.323674,0
1425696369.339638,0
1425696369.355083,0
1425696369.371009,0
1425696369.386370,0
1425696369.402302,0
1425696369.418552,0
1425696369.435195,0
1425696369.450729,0
1425696369.467098,0
1425696369.482622,0
1425696369.498504,0
1425696369.514003,0
1425696369.530150,0
1425696369.546154,0
1425696369.562201,0
1425696369.578153,0
1425696369.594224,0
1425696369.610326,0
1425696369.626135,0
1425696369.641434,0
1425696369.658262,0
1425696369.674778,0
1425696369.687779,0
1425696369.700641,0
1425696369.713432,0
1425696369.727023,0
1425696369.739806,0
1425696369.752582,0
1425696369.766708,0
1425696369.783269,0
1425696369.798602,0
1425696369.814401,0
1425696369.830430,0
1425696369.846607,0
1425696369.862297,0
1425696369.877445,0
1425696369.893209,0
1425696369.908260,0
1425696369.924518,0
1425696369.940874,0
1425696369.956419,0
1425696369.973592,0
1425696369.990120,0
1425696370.005946,0
1425696370.020994,0
1425696370.036957,0
1425696370.052143,0
1425696370.067071,0
1425696370.082826,0
1425696370.098734,0
1425696370.114469,0
1425696370.129441,0
1425696370.144269,0
1425696370.160350,0
1425696370.175295,0
1425696370.191349,0
1425696370.206288,0
1425696370.222118,0
1425696370.237594,0
1425696370.252700,0
1425696370.268669,0
1425696370.283842,0
1425696370.299019,0
1425696370.315005,0
1425696370.329986,0
1425696370.345534,0
1425696370.361385,0
1425696370.377375,0
1425696370.392406,0
1425696370.407612,0
1425696370.423326,0
1425696370.439652,0
1425696370.455600,0
1425696370.470829,0
1425696370.486497,0
1425696370.502554,0
1425696370.517695,0
1425696370.533628,0
1425696370.548710,0
1425696370.564981,0
1425696370.579955,0
1425696370.596071,0
1425696370.611030,0
1425696370.627074,0
1425696370.642766,0
1425696370.658708,0
1425696370.673593,0
1425696370.689887,0
1425696370.705101,0
1425696370.721392,0
1425696370.733738,0
1425696370.745918,0
1425696370.761709,0
1425696370.778527,0
1425696370.794029,0
1425696370.811317,0
1425696370.826746,0
1425696370.842307,0
1425696370.858344,0
1425696370.874756,0
1425696370.889413,0
1425696370.904116,0
1425696370.919475,0
1425696370.934176,0
1425696370.949591,0
1425696370.964088,0
1425696370.978825,0
1425696370.995195,0
1425696371.010089,0
1425696371.024647,0
1425696371.039530,0
1425696371.055110,0
1425696371.069512,0
1425696371.085163,0
1425696371.099908,0
1425696371.116268,0
1425696371.131075,0
1425696371.145923,0
1425696371.160612,0
1425696371.176211,0
1425696371.190870,0
1425696371.205595,0
1425696371.221025,0
1425696371.235831,0
1425696371.250575,0
1425696371.266155,0
1425696371.281903,0
1425696371.296726,0
1425696371.311481,0
1425696371.327255,0
1425696371.342084,0
1425696371.356721,0
1425696371.371148,0
1425696371.386798,0
1425696371.401549,0
1425696371.416163,0
1425696371.431814,0
1425696371.446533,0
1425696371.461728,0
1425696371.476541,0
1425696371.491362,0
1425696371.506147,0
1425696371.521507,0
1425696371.536221,0
1425696371.550891,0
1425696371.566688,0
1425696371.581476,0
1425696371.597528,0
1425696371.612180,0
1425696371.627135,0
1425696371.642608,0
1425696371.658162,0
1425696371.673844,0
1425696371.688607,0
1425696371.703154,0
1425696371.718705,0
1425696371.734406,0
1425696371.748137,0
1425696371.761207,0
1425696371.774660,0
1425696371.786859,0
1425696371.799107,0
1425696371.815304,0
1425696371.830906,0
1425696371.847332,0
1425696371.862956,0
1425696371.879449,0
1425696371.894999,0
1425696371.910241,0
1425696371.924666,0
1425696371.938737,0
1425696371.954237,0
1425696371.968442,0
1425696371.982654,0
1425696371.998393,0
1425696372.013479,0
1425696372.027664,0
1425696372.044278,0
1425696372.058655,0
1425696372.073006,0
1425696372.087780,0
1425696372.102261,0
1425696372.117267,0
1425696372.132555,0
1425696372.147713,0
1425696372.162053,0
1425696372.176134,0
1425696372.191330,0
1425696372.206830,0
1425696372.221257,0
1425696372.235691,0
1425696372.250679,0
1425696372.265044,0
1425696372.280176,0
1425696372.295279,0
1425696372.311846,0
1425696372.327338,0
1425696372.344037,0
1425696372.359394,0
1425696372.374237,0
1425696372.389202,0
1425696372.404130,0
1425696372.419382,0
1425696372.434528,0
1425696372.449497,0
1425696372.464971,0
1425696372.480699,0
1425696372.496331,0
1425696372.511128,0
1425696372.526083,0
1425696372.541222,0
1425696372.556693,0
1425696372.572129,0
1425696372.587356,0
1425696372.602056,0
1425696372.617182,0
1425696372.631785,0
1425696372.647439,0
1425696372.662065,0
1425696372.677213,0
1425696372.692567,0
1425696372.707308,0
1425696372.722802,0
1425696372.737540,0
1425696372.752923,0
1425696372.769197,0
1425696372.784072,0
1425696372.797237,0
1425696372.809549,0
1425696372.821608,0
1425696372.833731,0
1425696372.846834,0
1425696372.862199,0
1425696372.878249,0
1425696372.893451,0
1425696372.910141,0
1425696372.926157,0
1425696372.942185,0
1425696372.958173,0
1425696372.974033,0
1425696372.988024,0
1425696373.002935,0
